"4.431782473015315E-5","2.1041957700884658E-5","1.9809941042198165E-5","1.4587987298438546E-5","1.0469316269749707E-5","1.202493245870335E-5","9.968367578305117E-6","1.1805014521482722E-5","8.155490055340121E-6","2.1653136843371772E-5","1.7107445118506412E-5","1.5462108375192513E-5","1.145613425201803E-5","1.0920736721199917E-5","1.260667217458375E-5","1.0152737972965665E-5"
"3.0150271557482495E-5","2.1334523481053694E-5","1.5080764482047129E-5","9.633353162772773E-6","1.087174140211843E-5","1.060719356835735E-5","9.757699539769212E-6","6.378570090986856E-6","7.635852448908273E-6","1.092054602019957E-5","1.3591913524069376E-5","9.853232541928383E-6","7.877286712356404E-6","7.722722005198968E-6","8.204437611738064E-6","4.284526759445299E-5"
"8.950224539829417E-6","6.629200954593371E-6","7.153371126265887E-6","8.45759339477255E-6","1.0824323027428806E-5","1.065033628564806E-5","9.597355117054367E-6","8.70774480827872E-6","8.288596215977922E-6","7.857989846725554E-6","8.745894932677154E-6","8.476289457166247E-6","8.260854563958541E-6","5.254041621559646E-6","3.052170681888833E-5","3.250994338815961E-5"
"1.3950219354855816E-5","1.1722768607262692E-5","7.209565234501838E-6","8.267405030637263E-6","9.8682520993511E-6","1.1847525239416844E-5","1.1720707110834766E-5","1.0824935760634761E-5","1.0500074490651756E-5","7.98469995124687E-6","9.830035832743537E-6","1.0389397334625051E-5","9.809860938412123E-6","7.712990568902415E-6","2.678820077980693E-5","3.584328816032186E-5"
"2.0367302070475323E-5","6.900456033893362E-6","7.51682627555263E-6","9.383079480706872E-6","1.049234913225137E-5","1.0352443245484731E-5","1.1866613397300406E-5","1.086207088711003E-5","1.2208314916898972E-5","1.0983195712228516E-5","1.070700512053513E-5","1.2557888549995663E-5","1.05622231450329E-5","1.1139390783213832E-5","2.887419751539527E-5","3.429254034350795E-5"
"8.968167215873975E-6","9.229567767557211E-6","7.510856010170677E-6","9.509131817901185E-6","1.0237155823408425E-5","1.140083267117807E-5","1.31290854948102E-5","1.4522703132207597E-5","1.1622151788370574E-5","1.3825758467422415E-5","1.2413233930166528E-5","1.2059079987072812E-5","1.2222137634319133E-5","1.4405020312923813E-5","1.6497159410908977E-5","3.348809218423172E-5"
"1.8602518094571197E-5","1.2219927388805828E-5","1.1981604577061224E-5","9.17341397006977E-6","1.1069285510187114E-5","1.1366941581964613E-5","1.6107101877372956E-5","1.6513281441333894E-5","1.8308225989569524E-5","1.6212545729608293E-5","1.4094686056535108E-5","1.2393067614480144E-5","1.4833488643211836E-5","1.8548319355336388E-5","2.4306208276984568E-5","4.081370586468922E-5"
"1.6438639311016738E-5","1.3680526444674381E-5","1.3492612335898372E-5","1.280202198290225E-5","1.1245930042917264E-5","3.032484072762499E-5","3.403234219918628E-5","3.682471567662068E-5","3.825733687298449E-5","3.35016752897025E-5","1.636054665038738E-5","1.3758662923091432E-5","1.536083760404057E-5","1.834403963473214E-5","2.9403902518730048E-5","2.147483647E9"
